dataset,term,count,relative_freq,others_avg_relative_freq,distinctiveness_score
After Forming Government Data With Location,উঠতে,3,0.0003298515667949423,0.0,0.0003298515667949423
After Forming Government Data With Location,পাইছি,3,0.0003298515667949423,0.0,0.0003298515667949423
After Forming Government Data With Location,দৌড়ানি,3,0.0003298515667949423,0.0,0.0003298515667949423
After Forming Government Data With Location,পেয়েছি,3,0.0003298515667949423,0.0,0.0003298515667949423
After Forming Government Data With Location,koti,4,0.00043980208905992305,0.00011396011396011396,0.0003258419750998091
After Forming Government Data With Location,ওয়াও,4,0.00043980208905992305,0.00011396011396011396,0.0003258419750998091
After Forming Government Data With Location,hobe,4,0.00043980208905992305,0.00011396011396011396,0.0003258419750998091
After Forming Government Data With Location,হিসাব,4,0.00043980208905992305,0.00011765230549358688,0.00032214978356633615
After Forming Government Data With Location,প্রচুর,4,0.00043980208905992305,0.00011765230549358688,0.00032214978356633615
After Forming Government Data With Location,রাইখেন,4,0.00043980208905992305,0.00011765230549358688,0.00032214978356633615
After Forming Government Data With Location,লগে,4,0.00043980208905992305,0.00011765230549358688,0.00032214978356633615
After Forming Government Data With Location,তোমরাই,4,0.00043980208905992305,0.00011765230549358688,0.00032214978356633615
After Forming Government Data With Location,রাজপথে,5,0.0005497526113249038,0.00023161241945370085,0.00031814019187120297
After Forming Government Data With Location,বছরের,6,0.0006597031335898846,0.0003455725334138148,0.0003141306001760698
After Forming Government Data With Location,পারেন,6,0.0006597031335898846,0.0003492647249472877,0.0003104384086425969
After Forming Government Data With Location,আহ,7,0.0007696536558548653,0.0004595326473739288,0.00031012100848093656
After Forming Government Data With Location,ছিলা,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,পারো,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,খাবা,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,পার্টি,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,অনেকে,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,হাটঘাট,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,মলম,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,কথাই,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,লাগলে,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,বিনোদন,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,টয়লেটের,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,রোজার,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,বাবু,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,khao,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,সিমেন্ট,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,ডাল,3,0.0003298515667949423,2.849002849002849e-05,0.0003013615383049138
After Forming Government Data With Location,জনগন,7,0.0007696536558548653,0.0004706092219743475,0.0002990444338805178
After Forming Government Data With Location,চাটার,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,বেলা,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,সন্দেহজনক,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,লিঙ্ক,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,রইল,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,সাবেক,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,rahman,4,0.00043980208905992305,0.00014245014245014244,0.00029735194660978064
After Forming Government Data With Location,মানায়,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,দখল,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,খুবই,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,বাপের,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,ইজারা,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,ওরা,4,0.00043980208905992305,0.00014614233398361538,0.0002936597550763077
After Forming Government Data With Location,উনার,5,0.0005497526113249038,0.0002601024479437293,0.0002896501633811745
After Forming Government Data With Location,বাস্তবায়ন,5,0.0005497526113249038,0.0002601024479437293,0.0002896501633811745
After Forming Government Data With Location,গুপ্ত,5,0.0005497526113249038,0.00026379463947720223,0.0002859579718477016
After Forming Government Data With Location,সামনে,6,0.0006597031335898846,0.00037775475343731623,0.00028194838015256835
After Forming Government Data With Location,jara,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,অভাব,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,পারবেন,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,এনসিপি,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,মৌলিক,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,ভাবেই,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,রান্না,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,ফেলো,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,খাইও,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,খাট,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,তলে,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,গোবর,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,দেইখা,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,নাও,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,ভোগ,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,ভাইয়েরা,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,নেশা,3,0.0003298515667949423,5.698005698005698e-05,0.0002728715098148853
After Forming Government Data With Location,রক্তে,3,0.0003298515667949423,6.067224851352991e-05,0.0002691793182814124
After Forming Government Data With Location,tumi,3,0.0003298515667949423,6.067224851352991e-05,0.0002691793182814124
After Forming Government Data With Location,বেডা,4,0.00043980208905992305,0.00017094017094017094,0.0002688619181197521
After Forming Government Data With Location,বন্ধু,4,0.00043980208905992305,0.00017463236247364385,0.0002651697265862792
After Forming Government Data With Location,পায়খানা,4,0.00043980208905992305,0.00017463236247364385,0.0002651697265862792
After Forming Government Data With Location,কোনটা,4,0.00043980208905992305,0.00017463236247364385,0.0002651697265862792
After Forming Government Data With Location,ঈদের,5,0.0005497526113249038,0.0002849002849002849,0.00026485232642461893
After Forming Government Data With Location,কত,9,0.0009895547003848269,0.000727019478384604,0.00026253522200022283
After Forming Government Data With Location,নেতাদের,4,0.00043980208905992305,0.0001783245540071168,0.0002614775350528063
